,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,split15_train_score,split16_train_score,split17_train_score,split18_train_score,split19_train_score,split20_train_score,split21_train_score,split22_train_score,split23_train_score,split24_train_score,split25_train_score,split26_train_score,split27_train_score,split28_train_score,split29_train_score,mean_train_score,std_train_score
0,6.822092533111572,4.2206648383158685,0.0835636536280314,0.032207082316091526,0.01,l1,liblinear,"{'C': 0.01, 'penalty': 'l1', 'solver': 'liblinear'}",0.8166666666666667,0.8208333333333333,0.7916666666666666,0.7916666666666666,0.7708333333333334,0.7541666666666667,0.7375,0.7583333333333333,0.7708333333333334,0.7875,0.7958333333333333,0.75,0.8083333333333333,0.8041666666666667,0.7875,0.8166666666666667,0.775,0.7625,0.7375,0.7708333333333334,0.7875,0.7833333333333333,0.7958333333333333,0.7541666666666667,0.7583333333333333,0.775,0.7958333333333333,0.775,0.8,0.7833333333333333,0.7805555555555556,0.022187472830795387,10,0.7759259259259259,0.7759259259259259,0.7787037037037037,0.7782407407407408,0.7805555555555556,0.7861111111111111,0.788425925925926,0.7847222222222222,0.7805555555555556,0.7819444444444444,0.7805555555555556,0.7828703703703703,0.7763888888888889,0.7768518518518519,0.7814814814814814,0.7782407407407408,0.7828703703703703,0.7824074074074074,0.7870370370370371,0.7810185185185186,0.7791666666666667,0.7819444444444444,0.7805555555555556,0.7824074074074074,0.7847222222222222,0.7810185185185186,0.7777777777777778,0.7800925925925926,0.7800925925925926,0.7819444444444444,0.7810185185185186,0.00308719126159818
1,82.34251235326131,13.840016868991876,0.06730315685272217,0.015496635530787041,0.01,l1,saga,"{'C': 0.01, 'penalty': 'l1', 'solver': 'saga'}",0.8083333333333333,0.825,0.7791666666666667,0.8166666666666667,0.7791666666666667,0.7708333333333334,0.75,0.7708333333333334,0.7958333333333333,0.775,0.7958333333333333,0.7791666666666667,0.8083333333333333,0.8083333333333333,0.7833333333333333,0.7916666666666666,0.7791666666666667,0.7666666666666667,0.7625,0.7958333333333333,0.8333333333333334,0.7791666666666667,0.7833333333333333,0.7666666666666667,0.7708333333333334,0.7833333333333333,0.8,0.7916666666666666,0.775,0.7791666666666667,0.7868055555555556,0.018760285244876624,9,0.788425925925926,0.7814814814814814,0.7916666666666666,0.7824074074074074,0.7870370370370371,0.7875,0.7902777777777777,0.7875,0.7875,0.7870370370370371,0.7847222222222222,0.7893518518518519,0.7833333333333333,0.7861111111111111,0.7861111111111111,0.7851851851851852,0.7865740740740741,0.7907407407407407,0.788425925925926,0.7898148148148149,0.7833333333333333,0.7865740740740741,0.7861111111111111,0.7907407407407407,0.7875,0.7865740740740741,0.7847222222222222,0.787962962962963,0.7870370370370371,0.7865740740740741,0.7869444444444444,0.0024157027073271006
2,5.265126101175944,0.4628466819250241,0.05886985460917155,0.015268111529239252,0.1,l1,liblinear,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",0.825,0.8166666666666667,0.7916666666666666,0.8291666666666667,0.7791666666666667,0.775,0.7416666666666667,0.7875,0.8041666666666667,0.7833333333333333,0.8083333333333333,0.775,0.8125,0.8083333333333333,0.7958333333333333,0.8125,0.7708333333333334,0.7791666666666667,0.7708333333333334,0.7916666666666666,0.8166666666666667,0.7791666666666667,0.8083333333333333,0.775,0.775,0.7916666666666666,0.8,0.7916666666666666,0.7833333333333333,0.7875,0.7922222222222224,0.018994801108087503,7,0.7912037037037037,0.7921296296296296,0.7958333333333333,0.7916666666666666,0.7958333333333333,0.7958333333333333,0.7976851851851852,0.7958333333333333,0.7953703703703704,0.7967592592592593,0.7953703703703704,0.7976851851851852,0.7907407407407407,0.7967592592592593,0.7962962962962963,0.7912037037037037,0.7981481481481482,0.7976851851851852,0.7972222222222223,0.7958333333333333,0.7898148148148149,0.7944444444444444,0.7949074074074074,0.799537037037037,0.7958333333333333,0.7981481481481482,0.7935185185185185,0.7986111111111112,0.7962962962962963,0.7962962962962963,0.7954166666666667,0.002491268474084633
3,298.1150817235311,45.36609428150863,0.10713292757670084,0.09776088044639296,0.1,l1,saga,"{'C': 0.1, 'penalty': 'l1', 'solver': 'saga'}",0.8208333333333333,0.8166666666666667,0.7875,0.8291666666666667,0.7791666666666667,0.775,0.7458333333333333,0.7875,0.8041666666666667,0.7791666666666667,0.8125,0.7791666666666667,0.8,0.8041666666666667,0.7958333333333333,0.8125,0.7708333333333334,0.775,0.7708333333333334,0.7916666666666666,0.8083333333333333,0.7708333333333334,0.8041666666666667,0.7708333333333334,0.7833333333333333,0.7916666666666666,0.7958333333333333,0.7958333333333333,0.7916666666666666,0.7833333333333333,0.7911111111111114,0.017929043959005467,8,0.7916666666666666,0.7921296296296296,0.7958333333333333,0.7916666666666666,0.7967592592592593,0.7967592592592593,0.7981481481481482,0.7939814814814815,0.7930555555555555,0.7967592592592593,0.7944444444444444,0.7967592592592593,0.7921296296296296,0.7930555555555555,0.7916666666666666,0.7916666666666666,0.7967592592592593,0.7958333333333333,0.7962962962962963,0.7944444444444444,0.788425925925926,0.7944444444444444,0.7930555555555555,0.799537037037037,0.7962962962962963,0.7972222222222223,0.7921296296296296,0.7944444444444444,0.7939814814814815,0.7953703703703704,0.7944907407407409,0.00241555482677802
4,6.270960720380147,0.2921865557530979,0.0751883586247762,0.01829193494811198,1.0,l1,liblinear,"{'C': 1.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.8541666666666666,0.8333333333333334,0.8458333333333333,0.8583333333333333,0.8,0.8166666666666667,0.8,0.8416666666666667,0.8541666666666666,0.7958333333333333,0.8041666666666667,0.8291666666666667,0.8458333333333333,0.8541666666666666,0.8333333333333334,0.8458333333333333,0.8333333333333334,0.7916666666666666,0.8416666666666667,0.825,0.8416666666666667,0.8625,0.825,0.8625,0.8375,0.8083333333333333,0.8416666666666667,0.8083333333333333,0.8041666666666667,0.8166666666666667,0.8304166666666666,0.020948293928588036,4,0.9305555555555556,0.924074074074074,0.924537037037037,0.9217592592592593,0.9254629629629629,0.9236111111111112,0.9333333333333333,0.9263888888888889,0.9208333333333333,0.9300925925925926,0.9263888888888889,0.9236111111111112,0.9282407407407407,0.9263888888888889,0.9268518518518518,0.9236111111111112,0.9259259259259259,0.9305555555555556,0.9263888888888889,0.9268518518518518,0.9300925925925926,0.9222222222222223,0.9236111111111112,0.9259259259259259,0.9277777777777778,0.9259259259259259,0.9287037037037037,0.9259259259259259,0.925,0.924537037037037,0.9261728395061729,0.0028077939297639857
5,497.0013116598129,44.30450199399716,0.08586555322011312,0.04935950593235234,1.0,l1,saga,"{'C': 1.0, 'penalty': 'l1', 'solver': 'saga'}",0.8416666666666667,0.8375,0.8458333333333333,0.8541666666666666,0.8041666666666667,0.8125,0.8041666666666667,0.8583333333333333,0.8458333333333333,0.7916666666666666,0.825,0.825,0.85,0.8625,0.825,0.8416666666666667,0.8291666666666667,0.8,0.8125,0.8083333333333333,0.8458333333333333,0.8625,0.8208333333333333,0.8416666666666667,0.8375,0.8041666666666667,0.8541666666666666,0.8,0.8041666666666667,0.825,0.8290277777777778,0.020763308241602593,5,0.9046296296296297,0.9074074074074074,0.9009259259259259,0.9055555555555556,0.9106481481481481,0.9055555555555556,0.9111111111111111,0.9069444444444444,0.8972222222222223,0.9106481481481481,0.9027777777777778,0.9060185185185186,0.9037037037037037,0.9074074074074074,0.9069444444444444,0.9,0.9083333333333333,0.9115740740740741,0.9083333333333333,0.9050925925925926,0.9060185185185186,0.9013888888888889,0.9083333333333333,0.9069444444444444,0.9064814814814814,0.9037037037037037,0.9046296296296297,0.9097222222222222,0.9055555555555556,0.9092592592592592,0.9060956790123457,0.003336511116712527
6,4.462919910748799,0.22014510723187844,0.044810366630554196,0.007718633255702191,10,l1,liblinear,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",0.8416666666666667,0.85,0.8375,0.8458333333333333,0.8041666666666667,0.8125,0.7958333333333333,0.8291666666666667,0.8666666666666667,0.7875,0.8375,0.7958333333333333,0.8375,0.8416666666666667,0.8166666666666667,0.8416666666666667,0.8166666666666667,0.8125,0.8416666666666667,0.8083333333333333,0.8375,0.8625,0.8458333333333333,0.8416666666666667,0.8375,0.8041666666666667,0.8375,0.8166666666666667,0.8041666666666667,0.8083333333333333,0.8272222222222221,0.02026255136092988,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,472.47835328578947,34.14655515806902,0.10865239302317302,0.07887551909991514,10,l1,saga,"{'C': 10, 'penalty': 'l1', 'solver': 'saga'}",0.8375,0.85,0.8583333333333333,0.8708333333333333,0.8166666666666667,0.8458333333333333,0.8125,0.8625,0.8333333333333334,0.8125,0.8333333333333334,0.8375,0.85,0.875,0.8416666666666667,0.8625,0.8333333333333334,0.8,0.8333333333333334,0.825,0.85,0.8708333333333333,0.8375,0.8583333333333333,0.8416666666666667,0.8375,0.8625,0.8041666666666667,0.8041666666666667,0.8166666666666667,0.8391666666666667,0.020682789409984758,2,0.9986111111111111,0.9986111111111111,0.9981481481481481,0.9986111111111111,0.999537037037037,0.9972222222222222,0.9986111111111111,0.9981481481481481,0.9981481481481481,0.9976851851851852,0.9981481481481481,0.9981481481481481,0.9981481481481481,0.9976851851851852,0.9986111111111111,0.9981481481481481,0.9990740740740741,0.9986111111111111,0.9986111111111111,0.9981481481481481,0.9986111111111111,0.9972222222222222,0.9981481481481481,0.9990740740740741,0.9981481481481481,0.9976851851851852,0.9986111111111111,0.9981481481481481,0.9981481481481481,0.9986111111111111,0.9983024691358023,0.0004976702313764527
8,5.73725459575653,0.3929890826102528,0.05953325430552165,0.013471398378583105,100,l1,liblinear,"{'C': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.8333333333333334,0.8375,0.8583333333333333,0.8583333333333333,0.825,0.8166666666666667,0.7958333333333333,0.8375,0.8791666666666667,0.7833333333333333,0.8458333333333333,0.8,0.825,0.8625,0.8375,0.8541666666666666,0.8333333333333334,0.8125,0.8625,0.8291666666666667,0.8541666666666666,0.8583333333333333,0.8458333333333333,0.8708333333333333,0.8416666666666667,0.8291666666666667,0.8458333333333333,0.8166666666666667,0.8208333333333333,0.8291666666666667,0.8366666666666666,0.022032173444003808,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9,559.7021119276683,67.0028221401896,0.15652974446614584,0.1279837951609276,100,l1,saga,"{'C': 100, 'penalty': 'l1', 'solver': 'saga'}",0.8375,0.8458333333333333,0.8583333333333333,0.875,0.8416666666666667,0.8375,0.8041666666666667,0.8625,0.8375,0.8208333333333333,0.8333333333333334,0.8208333333333333,0.8541666666666666,0.8791666666666667,0.8458333333333333,0.85,0.8375,0.8125,0.8333333333333334,0.8416666666666667,0.8375,0.875,0.8333333333333334,0.8708333333333333,0.8416666666666667,0.8458333333333333,0.8708333333333333,0.8041666666666667,0.8083333333333333,0.8125,0.8409722222222222,0.02089112355068239,1,0.999537037037037,0.999537037037037,0.999537037037037,0.999537037037037,0.999537037037037,0.999537037037037,0.999537037037037,0.999537037037037,0.999537037037037,0.9990740740740741,0.999537037037037,0.9990740740740741,0.999537037037037,0.9990740740740741,0.999537037037037,0.999537037037037,0.9990740740740741,1.0,0.999537037037037,0.999537037037037,0.999537037037037,0.999537037037037,0.999537037037037,0.9990740740740741,0.999537037037037,0.999537037037037,1.0,0.9990740740740741,0.999537037037037,0.999537037037037,0.9994753086419751,0.00023096650535639517
